Sales id,Vehicle id,Vehicle Category,Brand,Body Type,Model,Fuel Type,Year,Month,Monthly Sales,Mumbai Sales,Delhi Sales,Total Sales,MoM(%),"Vehicle Price(EX-showroom,RTO,Insurance)",Sales Type(New/Resold),Vehicle Age,Resale Value,Depreciation Rate(%)
S626,V045,Two-Wheeler,Bajaj,Motorcycle,Platina 110,Petrol,2024,October,49520,4952,7428,12380,111.91,83125,Resold,3,42560,20
S627,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2024,January,193350,19335,29003,48338,-58.36,96883,Resold,4,23262,30
S628,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2024,February,170527,17053,25579,42632,-51.15,96883,Resold,4,23262,30
S629,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2024,March,183004,18300,27451,45751,-52.92,96883,Resold,4,23262,30
S630,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2024,April,44054,4405,6608,11013,99.91,96883,Resold,4,23262,30
S631,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2024,June,177207,17721,26581,44302,-59.89,96883,Resold,4,23262,30
S632,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2024,August,208621,20862,31293,52155,-58.07,96883,Resold,4,23262,30
S633,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2024,September,259333,25933,38900,64833,-69.41,96883,Resold,4,23262,30
S634,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2024,November,203611,20361,30542,50903,-61.53,96883,Resold,4,23262,30
S635,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2024,December,128335,12834,19250,32084,-38.57,96883,Resold,4,23262,30
S636,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,January,142371,14878,17085,31963,-52.45,96883,Resold,4,23262,30
S637,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,February,120335,12575,14440,27015,-46.45,96883,Resold,4,23262,30
S638,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,March,152287,15914,18274,34188,-52.02,96883,Resold,4,23262,30
S639,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,April,181828,19001,21819,40820,-62.12,96883,Resold,4,23262,30
S640,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,May,194811,20358,23377,43735,-63.66,96883,Resold,4,23262,30
S641,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,June,166292,17378,19955,37333,-59.41,96883,Resold,4,23262,30
S642,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,July,141990,14838,17039,31877,-43.44,96883,Resold,4,23262,30
S643,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,August,160820,16806,19298,36104,-48.36,96883,Resold,4,23262,30
S644,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,September,202510,21162,24301,45463,-58.59,96883,Resold,4,23262,30
S645,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,October,278486,29102,33418,62520,-69.73,96883,Resold,4,23262,30
S646,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,November,218597,22843,26232,49075,-65.63,96883,Resold,4,23262,30
S647,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2023,December,158370,16550,19004,35554,-56.42,96883,Resold,4,23262,30
S648,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2024,March,183004,18300,27451,45751,-75.93,96883,Resold,4,23262,30
S649,V046,Two-Wheeler,Bajaj,Motorcycle,Pulsar 125,Petrol,2024,May,188340,18834,28251,47085,-51.14,96883,Resold,4,23262,30
S650,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,January,420934,42093,63140,105233,-9.13,89537,Resold,5,6962,40
S651,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,February,445095,44510,66764,111274,-6.99,89537,Resold,5,6962,40
S652,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,March,459257,45926,68889,114815,-81.72,89537,Resold,5,6962,40
S653,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,April,513296,51330,76994,128324,-6.28,89537,Resold,5,6962,40
S654,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,May,479450,47945,71918,119863,-6.02,89537,Resold,5,6962,40
S655,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,June,491416,49142,73712,122854,-1.79,89537,Resold,5,6962,40
S656,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,July,347535,34754,52130,86884,-26.84,89537,Resold,5,6962,40
S657,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,August,492263,49226,73839,123065,-0.12,89537,Resold,5,6962,40
S658,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,September,616706,61671,92506,154177,-13.02,89537,Resold,5,6962,40
S659,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,October,656484,65648,98473,164121,-15.75,89537,Resold,5,6962,40
S660,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,November,439626,43963,65944,109907,-1.53,89537,Resold,5,6962,40
S661,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2024,December,294152,29415,44123,73538,-7.9,89537,Resold,5,6962,40
S662,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,January,349437,36516,41932,78448,-20.4,89537,Resold,5,6962,40
S663,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,February,382317,39952,45878,85830,-40.6,89537,Resold,5,6962,40
S664,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,March,502730,52535,60328,112863,-52.11,89537,Resold,5,6962,40
S665,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,April,386184,40356,46342,86698,-90.89,89537,Resold,5,6962,40
S666,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,May,508309,53118,60997,114115,-92.47,89537,Resold,5,6962,40
S667,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,June,422757,44178,50731,94909,-28.39,89537,Resold,5,6962,40
S668,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,July,371204,38791,44544,83335,-16.25,89537,Resold,5,6962,40
S669,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,August,472947,49423,56754,106177,-89.81,89537,Resold,5,6962,40
S670,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,September,519789,54318,62375,116693,-5.38,89537,Resold,5,6962,40
S671,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,October,559766,58496,67172,125668,-17.33,89537,Resold,5,6962,40
S672,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,November,476286,49772,57154,106926,-11.68,89537,Resold,5,6962,40
S673,V047,Two-Wheeler,Hero,Motorcycle,Splendor Plus,Petrol,2023,December,377842,39484,45341,84825,-24.29,89537,Resold,5,6962,40
S674,V048,Two-Wheeler,Hero,Motorcycle,HF Deluxe,Petrol,2024,March,83947,8395,12592,20987,326.64,71895,Resold,2,51944,15
S675,V048,Two-Wheeler,Hero,Motorcycle,HF Deluxe,Petrol,2023,April,35200,3678,4224,7902,861.05,71895,Resold,2,51944,15
S676,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2024,January,382512,38251,57377,95628,-29.88,95957,Resold,2,69329,15
S677,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2024,February,413967,41397,62095,103492,-70.98,95957,Resold,2,69329,15
S678,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2024,March,358151,35815,53723,89538,-66.47,95957,Resold,2,69329,15
S679,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2024,April,481046,48105,72157,120262,-37.33,95957,Resold,2,69329,15
S680,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2024,June,482597,48260,72390,120650,-47.01,95957,Resold,2,69329,15
S681,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2024,July,439118,43912,65868,109780,-20.86,95957,Resold,2,69329,15
S682,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2024,August,491678,49168,73752,122920,-41.21,95957,Resold,2,69329,15
S683,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2024,September,536391,53639,80459,134098,-31.18,95957,Resold,2,69329,15
S684,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2024,October,553120,55312,82968,138280,-29.4,95957,Resold,2,69329,15
S685,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2024,November,432888,43289,64933,108222,-29.47,95957,Resold,2,69329,15
S686,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2024,December,270919,27092,40638,67730,-20.61,95957,Resold,2,69329,15
S687,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,January,278155,29067,33379,62446,-62.19,95957,Resold,2,69329,15
S688,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,February,227084,23730,27250,50980,-2.5,95957,Resold,2,69329,15
S689,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,March,197542,20643,23705,44348,-22.91,95957,Resold,2,69329,15
S690,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,April,338290,35351,40595,75946,-31.14,95957,Resold,2,69329,15
S691,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,May,311144,32515,37337,69852,-89.41,95957,Resold,2,69329,15
S692,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,June,302756,31638,36331,67969,-22.1,95957,Resold,2,69329,15
S693,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,July,310872,32486,37305,69791,-24.33,95957,Resold,2,69329,15
S694,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,August,451200,47150,54144,101294,-88.32,95957,Resold,2,69329,15
S695,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,September,491802,51393,59016,110409,-38.9,95957,Resold,2,69329,15
S696,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,October,462747,48357,55530,103887,-25.45,95957,Resold,2,69329,15
S697,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,November,420677,43961,50481,94442,-31.77,95957,Resold,2,69329,15
S698,V049,Two-Wheeler,Honda,Scooter,Activa 6G,Petrol,2023,December,286078,29895,34329,64224,-81.82,95957,Resold,2,69329,15
S699,V050,Two-Wheeler,Honda,Motorcycle,CB Shine,Petrol,2023,January,105159,10989,12619,23608,105.85,96228,Resold,5,7483,40
S700,V050,Two-Wheeler,Honda,Motorcycle,CB Shine,Petrol,2023,April,38290,4001,4595,8596,712.6,96228,Resold,5,7483,40
S701,V050,Two-Wheeler,Honda,Motorcycle,CB Shine,Petrol,2023,July,48200,5037,5784,10821,836.1,96228,Resold,5,7483,40
S702,V051,Two-Wheeler,Honda,Motorcycle,Shine 125,Petrol,2024,February,120119,12012,18018,30030,122.7,97595,Resold,5,7589,40
S703,V051,Two-Wheeler,Honda,Motorcycle,Shine 125,Petrol,2024,March,120080,12008,18012,30020,116.97,97595,Resold,5,7589,40
S704,V051,Two-Wheeler,Honda,Motorcycle,Shine 125,Petrol,2024,May,450589,45059,67588,112647,-39.83,97595,Resold,5,7589,40
S705,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2024,January,1091,109,164,273,-59.67,88279,Resold,2,63782,15
S706,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2024,February,1244,124,187,311,-63.18,88279,Resold,2,63782,15
S707,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2024,April,1,0,0,0,494.49,88279,Resold,2,63782,15
S708,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2024,May,60,6,9,15,826.67,88279,Resold,2,63782,15
S709,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2024,June,31,3,5,8,409.68,88279,Resold,2,63782,15
S710,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2024,July,40,4,6,10,2557.5,88279,Resold,2,63782,15
S711,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2024,October,2080,208,312,520,-82.88,88279,Resold,2,63782,15
S712,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2024,December,1016,102,152,254,-39.76,88279,Resold,2,63782,15
S713,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,January,5980,625,718,1343,-49.82,88279,Resold,2,63782,15
S714,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,February,6726,703,807,1510,-56.88,88279,Resold,2,63782,15
S715,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,March,4429,463,531,994,-27.14,88279,Resold,2,63782,15
S716,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,April,36,4,4,8,141.44,88279,Resold,2,63782,15
S717,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,May,581,61,70,131,-47.68,88279,Resold,2,63782,15
S718,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,June,36,4,4,8,1005.56,88279,Resold,2,63782,15
S719,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,July,3056,319,367,686,-2.23,88279,Resold,2,63782,15
S720,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,August,2363,247,284,531,-88.02,88279,Resold,2,63782,15
S721,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,September,2397,250,288,538,-85.77,88279,Resold,2,63782,15
S722,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,October,1852,194,222,416,-75.16,88279,Resold,2,63782,15
S723,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,November,483,50,58,108,-35.2,88279,Resold,2,63782,15
S724,V052,Two-Wheeler,Okinawa,EV Scooter,Praise Pro,Electric,2023,December,418,44,50,94,-18.66,88279,Resold,2,63782,15
S725,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,January,3212,321,482,803,-66.03,171251,Resold,6,2676,50
S726,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,February,3041,304,456,760,-59.09,171251,Resold,6,2676,50
S727,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,March,3155,316,473,789,-84.12,171251,Resold,6,2676,50
S728,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,April,3117,312,468,780,-88.74,171251,Resold,6,2676,50
S729,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,May,3250,325,488,813,-88.86,171251,Resold,6,2676,50
S730,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,June,3068,307,460,767,-88.46,171251,Resold,6,2676,50
S731,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,July,2848,285,427,712,-91.08,171251,Resold,6,2676,50
S732,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,August,2877,288,432,720,-90.27,171251,Resold,6,2676,50
S733,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,September,3011,301,452,753,-66.66,171251,Resold,6,2676,50
S734,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,October,3460,346,519,865,-39.88,171251,Resold,6,2676,50
S735,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,November,2206,221,331,552,-54.58,171251,Resold,6,2676,50
S736,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2024,December,2427,243,364,607,-58.14,171251,Resold,6,2676,50
S737,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,January,3001,314,360,674,-83.17,171251,Resold,6,2676,50
S738,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,February,2900,303,348,651,-87.07,171251,Resold,6,2676,50
S739,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,March,3227,337,387,724,-88.01,171251,Resold,6,2676,50
S740,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,April,2990,312,359,671,-86.09,171251,Resold,6,2676,50
S741,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,May,2601,272,312,584,-77.66,171251,Resold,6,2676,50
S742,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,June,3333,348,400,748,-98.92,171251,Resold,6,2676,50
S743,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,July,2988,312,359,671,-88.72,171251,Resold,6,2676,50
S744,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,August,3275,342,393,735,-27.85,171251,Resold,6,2676,50
S745,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,September,3121,326,375,701,-23.2,171251,Resold,6,2676,50
S746,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,October,3887,406,466,872,-52.35,171251,Resold,6,2676,50
S747,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,November,3653,382,438,820,-86.78,171251,Resold,6,2676,50
S748,V053,Two-Wheeler,Piaggio,Scooter,Vespa SXL 150,Petrol,2023,December,2907,304,349,653,-85.62,171251,Resold,6,2676,50
S749,V054,Two-Wheeler,Okinawa,EV Scooter,I Praise+,Electric,2024,March,501,50,75,125,-46.51,127615,Resold,6,1994,50
S750,V054,Two-Wheeler,Okinawa,EV Scooter,I Praise+,Electric,2024,August,184,18,28,46,-34.78,127615,Resold,6,1994,50
S751,V054,Two-Wheeler,Okinawa,EV Scooter,I Praise+,Electric,2024,September,1004,100,151,251,-59.06,127615,Resold,6,1994,50
S752,V054,Two-Wheeler,Okinawa,EV Scooter,I Praise+,Electric,2024,November,1002,100,150,250,-65.37,127615,Resold,6,1994,50
S753,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,January,70556,7056,10583,17639,-11.58,228186,New,1,228186,0
S754,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,February,67922,6792,10188,16980,-16.76,228186,New,1,228186,0
S755,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,March,66044,6604,9907,16511,-11.38,228186,New,1,228186,0
S756,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,April,75038,7504,11256,18760,-15.91,228186,New,1,228186,0
S757,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,May,63531,6353,9530,15883,-88.95,228186,New,1,228186,0
S758,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,June,66117,6612,9918,16530,-87.99,228186,New,1,228186,0
S759,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,July,61208,6121,9181,15302,-8.77,228186,New,1,228186,0
S760,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,August,65623,6562,9843,16405,-8.22,228186,New,1,228186,0
S761,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,September,79326,7933,11899,19832,-2.6,228186,New,1,228186,0
S762,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,October,101886,10189,15283,25472,-26.05,228186,New,1,228186,0
S763,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,November,72236,7224,10835,18059,-22.78,228186,New,1,228186,0
S764,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2024,December,67891,6789,10184,16973,-45.82,228186,New,1,228186,0
S765,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,January,67702,7075,8124,15199,-2.21,228186,New,1,228186,0
S766,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,February,64436,6734,7732,14466,-18.59,228186,New,1,228186,0
S767,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,March,59884,6258,7186,13444,-27.26,228186,New,1,228186,0
S768,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,April,68881,7198,8266,15464,-2.35,228186,New,1,228186,0
S769,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,May,70795,7398,8495,15893,-5.3,228186,New,1,228186,0
S770,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,June,67495,7053,8099,15152,-6.57,228186,New,1,228186,0
S771,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,July,66062,6903,7927,14830,-6.32,228186,New,1,228186,0
S772,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,August,69393,7252,8327,15579,-16.1,228186,New,1,228186,0
S773,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,September,74261,7760,8911,16671,-13.57,228186,New,1,228186,0
S774,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,October,80958,8460,9715,18175,-16.27,228186,New,1,228186,0
S775,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,November,75137,7852,9016,16868,-2.66,228186,New,1,228186,0
S776,V055,Two-Wheeler,Royal Enfield,Performance,Classic 350,Petrol,2023,December,57291,5987,6875,12862,-30.11,228186,New,1,228186,0
S777,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,April,88067,8807,13210,22017,-14.79,98860,Resold,5,7687,40
S778,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,August,87480,8748,13122,21870,-24.99,98860,Resold,5,7687,40
S779,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,September,77263,7726,11589,19315,-13.67,98860,Resold,5,7687,40
S780,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,October,104940,10494,15741,26235,-2.91,98860,Resold,5,7687,40
S781,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,December,78834,7883,11825,19708,-13.88,98860,Resold,5,7687,40
S782,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,January,80511,8051,12077,20128,-12.36,98860,Resold,5,7687,40
S783,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,February,83304,8330,12496,20826,-18.46,98860,Resold,5,7687,40
S784,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,March,86164,8616,12925,21541,-23.35,98860,Resold,5,7687,40
S785,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,May,92032,9203,13805,23008,-30.22,98860,Resold,5,7687,40
S786,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,June,71086,7109,10663,17772,-17.75,98860,Resold,5,7687,40
S787,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,July,100602,10060,15090,25150,-39.16,98860,Resold,5,7687,40
S788,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2024,November,78333,7833,11750,19583,-7.78,98860,Resold,5,7687,40
S789,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,January,66205,6918,7945,14863,-40.05,98860,Resold,5,7687,40
S790,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,February,52455,5482,6295,11777,-24.89,98860,Resold,5,7687,40
S791,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,March,73069,7636,8768,16404,-18.04,98860,Resold,5,7687,40
S792,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,April,67259,7029,8071,15100,-21.29,98860,Resold,5,7687,40
S793,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,May,67040,7006,8045,15051,-20.09,98860,Resold,5,7687,40
S794,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,June,63059,6590,7567,14157,-7.12,98860,Resold,5,7687,40
S795,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,July,80309,8392,9637,18029,-17.74,98860,Resold,5,7687,40
S796,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,August,83045,8678,9965,18643,-16.44,98860,Resold,5,7687,40
S797,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,September,83856,8763,10063,18826,-11.44,98860,Resold,5,7687,40
S798,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,October,84302,8810,10116,18926,-3.97,98860,Resold,5,7687,40
S799,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,November,73135,7643,8776,16419,-17.67,98860,Resold,5,7687,40
S800,V056,Two-Wheeler,Suzuki,Scooter,Access 125,Petrol,2023,December,69025,7213,8283,15496,-17,98860,Resold,5,7687,40
S801,V057,Two-Wheeler,TVS,Motorcycle,Raider ,Petrol,2024,May,271140,27114,40671,67785,-30.54,103579,Resold,4,24869,30
S802,V057,Two-Wheeler,TVS,Motorcycle,Raider ,Petrol,2024,August,289073,28907,43361,72268,-27.83,103579,Resold,4,24869,30
S803,V057,Two-Wheeler,TVS,Motorcycle,Raider ,Petrol,2024,September,369138,36914,55371,92285,-29.75,103579,Resold,4,24869,30
S804,V057,Two-Wheeler,TVS,Motorcycle,Raider ,Petrol,2024,October,390489,39049,58573,97622,-87.32,103579,Resold,4,24869,30
S805,V057,Two-Wheeler,TVS,Motorcycle,Raider ,Petrol,2024,November,305323,30532,45798,76330,-33.31,103579,Resold,4,24869,30
S806,V057,Two-Wheeler,TVS,Motorcycle,Raider ,Petrol,2023,April,32956,3444,3955,7399,666.75,103579,Resold,4,24869,30
S807,V057,Two-Wheeler,TVS,Motorcycle,Raider ,Petrol,2023,May,252690,26406,30323,56729,-22.91,103579,Resold,4,24869,30
S808,V057,Two-Wheeler,TVS,Motorcycle,Raider ,Petrol,2023,August,52690,5506,6323,11829,387.04,103579,Resold,4,24869,30
S809,V057,Two-Wheeler,TVS,Motorcycle,Raider ,Petrol,2023,December,52014,5435,6242,11677,313.33,103579,Resold,4,24869,30
S810,V058,Two-Wheeler,TVS,Scooter,Jupiter 110,Petrol,2023,January,216471,22621,25977,48598,-34.23,94560,Resold,2,68320,15
S811,V058,Two-Wheeler,TVS,Scooter,Jupiter 110,Petrol,2023,February,221402,23137,26568,49705,-45.65,94560,Resold,2,68320,15
S812,V058,Two-Wheeler,TVS,Scooter,Jupiter 110,Petrol,2023,March,240780,25162,28894,54056,-17.96,94560,Resold,2,68320,15
S813,V058,Two-Wheeler,TVS,Scooter,Jupiter 110,Petrol,2023,April,232956,24344,27955,52299,-21.95,94560,Resold,2,68320,15
S814,V058,Two-Wheeler,TVS,Scooter,Jupiter 110,Petrol,2023,June,235833,24645,28300,52945,-29.49,94560,Resold,2,68320,15
